CtsUrn,Comments,VisualEvidence,FolioUrn
urn:cts:greekLit:tlg5026.msA.hmt:11.265,,"urn:cite:hmt:vaimg.VA151VN-0653@0.226,0.1583,0.697,0.0368",urn:cite:hmt:msA.151v
urn:cts:greekLit:tlg5026.msA.hmt:11.266,,"urn:cite:hmt:vaimg.VA151VN-0653@0.228,0.171,0.697,0.045",urn:cite:hmt:msA.151v
urn:cts:greekLit:tlg5026.msA.hmt:11.267,,"urn:cite:hmt:vaimg.VA151VN-0653@0.228,0.1905,0.697,0.081",urn:cite:hmt:msA.151v
urn:cts:greekLit:tlg5026.msA.hmt:11.268,,"urn:cite:hmt:vaimg.VA151VN-0653@0.227,0.2618,0.225,0.0443",urn:cite:hmt:msA.151v
urn:cts:greekLit:tlg5026.msA.hmt:11.269,,"urn:cite:hmt:vaimg.VA151VN-0653@0.23,0.2956,0.225,0.1125",urn:cite:hmt:msA.151v
urn:cts:greekLit:tlg5026.msA.hmt:11.270,,"urn:cite:hmt:vaimg.VA151VN-0653@0.228,0.3953,0.231,0.048",urn:cite:hmt:msA.151v
urn:cts:greekLit:tlg5026.msA.hmt:11.271,,"urn:cite:hmt:vaimg.VA151VN-0653@0.226,0.4276,0.24,0.048",urn:cite:hmt:msA.151v
urn:cts:greekLit:tlg5026.msA.hmt:11.272,,"urn:cite:hmt:vaimg.VA151VN-0653@0.227,0.4621,0.24,0.084",urn:cite:hmt:msA.151v
urn:cts:greekLit:tlg5026.msA.hmt:11.273,,"urn:cite:hmt:vaimg.VA151VN-0653@0.226,0.5386,0.24,0.036",urn:cite:hmt:msA.151v
urn:cts:greekLit:tlg5026.msA.hmt:11.274,,"urn:cite:hmt:vaimg.VA151VN-0653@0.224,0.5701,0.24,0.0713",urn:cite:hmt:msA.151v
urn:cts:greekLit:tlg5026.msA.hmt:11.275,,"urn:cite:hmt:vaimg.VA152RN-0324@0.1491,0.0917,0.6486,0.0316",urn:cite:hmt:msA.152r
urn:cts:greekLit:tlg5026.msA.hmt:11.276,,"urn:cite:hmt:vaimg.VA152RN-0324@0.1742,0.1074,0.6136,0.0308",urn:cite:hmt:msA.152r
urn:cts:greekLit:tlg5026.msA.hmt:11.277,,"urn:cite:hmt:vaimg.VA152RN-0324@0.5856,0.3088,0.2032,0.0541",urn:cite:hmt:msA.152r
urn:cts:greekLit:tlg5026.msA.hmt:11.278,,"urn:cite:hmt:vaimg.VA152RN-0324@0.5956,0.3591,0.1802,0.0511",urn:cite:hmt:msA.152r
urn:cts:greekLit:tlg5026.msA.hmt:11.279,,"urn:cite:hmt:vaimg.VA152RN-0324@0.5916,0.4042,0.1842,0.0624",urn:cite:hmt:msA.152r
urn:cts:greekLit:tlg5026.msA.hmt:11.280,,"urn:cite:hmt:vaimg.VA152RN-0324@0.5816,0.4613,0.2062,0.2502",urn:cite:hmt:msA.152r
urn:cts:greekLit:tlg5026.msA.hmt:11.281,,"urn:cite:hmt:vaimg.VA152RN-0324@0.1512,0.7115,0.4775,0.0173",urn:cite:hmt:msA.152r
urn:cts:greekLit:tlg5026.msA.hmt:11.282,,"urn:cite:hmt:vaimg.VA152RN-0324@0.1612,0.7145,0.6146,0.0263",urn:cite:hmt:msA.152r
urn:cts:greekLit:tlg5026.msA.hmt:11.283,,"urn:cite:hmt:vaimg.VA152RN-0324@0.1622,0.737,0.6096,0.0263",urn:cite:hmt:msA.152r
urn:cts:greekLit:tlg5026.msA.hmt:11.284,,"urn:cite:hmt:vaimg.VA152RN-0324@0.1632,0.7513,0.6036,0.0255",urn:cite:hmt:msA.152r
urn:cts:greekLit:tlg5026.msA.hmt:11.285,,"urn:cite:hmt:vaimg.VA152VN-0654@0.245,0.1103,0.694,0.153",urn:cite:hmt:msA.152v
urn:cts:greekLit:tlg5026.msA.hmt:11.286,,"urn:cite:hmt:vaimg.VA152VN-0654@0.229,0.2633,0.226,0.0878",urn:cite:hmt:msA.152v
urn:cts:greekLit:tlg5026.msA.hmt:11.287,,"urn:cite:hmt:vaimg.VA152VN-0654@0.238,0.3458,0.213,0.0518",urn:cite:hmt:msA.152v
urn:cts:greekLit:tlg5026.msA.hmt:11.288,,"urn:cite:hmt:vaimg.VA152VN-0654@0.238,0.3886,0.213,0.0473",urn:cite:hmt:msA.152v
urn:cts:greekLit:tlg5026.msA.hmt:11.289,,"urn:cite:hmt:vaimg.VA152VN-0654@0.238,0.4141,0.226,0.2378",urn:cite:hmt:msA.152v
urn:cts:greekLit:tlg5026.msA.hmt:11.290,,"urn:cite:hmt:vaimg.VA152VN-0654@0.239,0.6407,0.217,0.072",urn:cite:hmt:msA.152v
urn:cts:greekLit:tlg5026.msA.hmt:11.291,,"urn:cite:hmt:vaimg.VA153RN-0325@0.5956,0.3636,0.1962,0.1074",urn:cite:hmt:msA.153r
urn:cts:greekLit:tlg5026.msA.hmt:11.292,,"urn:cite:hmt:vaimg.VA153RN-0325@0.5966,0.4628,0.1982,0.0511",urn:cite:hmt:msA.153r
urn:cts:greekLit:tlg5026.msA.hmt:11.293,,"urn:cite:hmt:vaimg.VA153RN-0325@0.1572,0.5094,0.6376,0.2246",urn:cite:hmt:msA.153r
urn:cts:greekLit:tlg5026.msA.hmt:11.294,,"urn:cite:hmt:vaimg.VA153RN-0325@0.1532,0.716,0.6356,0.0301",urn:cite:hmt:msA.153r
urn:cts:greekLit:tlg5026.msA.hmt:11.295,,"urn:cite:hmt:vaimg.VA153RN-0325@0.1291,0.7355,0.6717,0.0796",urn:cite:hmt:msA.153r
urn:cts:greekLit:tlg5026.msA.hmt:11.296,,"urn:cite:hmt:vaimg.VA153VN-0655@0.228,0.3008,0.228,0.0555",urn:cite:hmt:msA.153v
urn:cts:greekLit:tlg5026.msA.hmt:11.297,,"urn:cite:hmt:vaimg.VA153VN-0655@0.235,0.3451,0.215,0.0705",urn:cite:hmt:msA.153v
urn:cts:greekLit:tlg5026.msA.hmt:11.298,,"urn:cite:hmt:vaimg.VA153VN-0655@0.226,0.4029,0.242,0.0563",urn:cite:hmt:msA.153v
urn:cts:greekLit:tlg5026.msA.hmt:11.299,,"urn:cite:hmt:vaimg.VA153VN-0655@0.228,0.4516,0.229,0.0293",urn:cite:hmt:msA.153v
urn:cts:greekLit:tlg5026.msA.hmt:11.300,,"urn:cite:hmt:vaimg.VA153VN-0655@0.226,0.4704,0.236,0.0323",urn:cite:hmt:msA.153v
urn:cts:greekLit:tlg5026.msA.hmt:11.301,,"urn:cite:hmt:vaimg.VA153VN-0655@0.238,0.6309,0.221,0.054",urn:cite:hmt:msA.153v
urn:cts:greekLit:tlg5026.msA.hmt:11.302,,"urn:cite:hmt:vaimg.VA154RN-0326@0.158,0.0893,0.617,0.0465",urn:cite:hmt:msA.154r
urn:cts:greekLit:tlg5026.msA.hmt:11.303,,"urn:cite:hmt:vaimg.VA154RN-0326@0.163,0.1133,0.612,0.0323",urn:cite:hmt:msA.154r
urn:cts:greekLit:tlg5026.msA.hmt:11.304,,"urn:cite:hmt:vaimg.VA154RN-0326@0.16,0.1238,0.616,0.036",urn:cite:hmt:msA.154r
urn:cts:greekLit:tlg5026.msA.hmt:11.305,,"urn:cite:hmt:vaimg.VA154RN-0326@0.588,0.5041,0.19,0.072",urn:cite:hmt:msA.154r
urn:cts:greekLit:tlg5026.msA.hmt:11.306,,"urn:cite:hmt:vaimg.VA154RN-0326@0.567,0.5709,0.205,0.123",urn:cite:hmt:msA.154r
urn:cts:greekLit:tlg5026.msA.hmt:11.307,,"urn:cite:hmt:vaimg.VA154RN-0326@0.151,0.6827,0.64,0.0593",urn:cite:hmt:msA.154r
urn:cts:greekLit:tlg5026.msA.hmt:11.308,,"urn:cite:hmt:vaimg.VA154RN-0326@0.151,0.7292,0.45,0.0255",urn:cite:hmt:msA.154r
